city,lat,lon
Krasnyy Sulin,47.8833,40.1
Numancia,11.7042,122.3289
Santa Ana,18.4589,122.1419
Iporá,-16.4419,-51.1178
Collo,37.0056,6.5603
Macomia,-12.2467,40.1208
Usuki,33.1261,131.8053
Mahna,30.228,74.9937
Shiggaon,14.991,75.223
Sōsa,35.7075,140.5642
San Juan,26.1903,-98.152
Graaff-Reinet,-32.2522,24.5406
Hole Narsipur,12.7863,76.2433
Santiago de Tolú,9.5333,-75.5833
Câmara de Lobos,32.65,-16.9667
Miyajima,33.1525,130.4747
Mozdok,43.7333,44.7
Frolovo,49.7667,43.6667
Inca,39.7167,2.9167
Chītāpur,17.1201,77.0869
Carrollwood,28.0577,-82.5148
Akhtubinsk,48.2833,46.1667
Port Shepstone,-30.75,30.45
Awa,34.1014,134.2964
Al ‘Aqīq,20.2736,41.6643
Owings Mills,39.4115,-76.7913
Setouchi,34.6667,134.1
Andújar,38.0392,-4.0506
Zhentang,21.8662,110.6996
Walkden,53.5239,-2.3991
Medina,8.92,125.02
Medchal,17.6297,78.4814
Fruit Cove,30.0972,-81.6175
São Gonçalo do Amarante,-3.6058,-38.9689
Casiguran,12.8731,124.0081
Kenton,51.5878,-0.3086
Monroe,35.0063,-80.5596
Kula,45.6117,19.5292
Saint-Chamond,45.4775,4.5153
Cha-am,12.8,99.9667
San Andrés Itzapa,14.6167,-90.85
Hoogvliet,51.8667,4.35
Narsampet,17.9285,79.8925
Shangzhuangcun,23.5226,116.7134
Isumi,35.2539,140.3852
Uravakonda,14.95,77.27
Veinticinco de Mayo,-35.4167,-60.1667
Savanūr,14.9731,75.3328
Aībak,36.2653,68.0167
Bariri,-22.0744,-48.7403
Richmond,39.8318,-84.8905
Niamina,13.3131,-6.9831
Sanok,49.55,22.2167
Sykiés,40.65,22.95
Cookeville,36.1482,-85.5109
Catarina,14.85,-92.0833
Sarıgöl,38.2381,28.6961
Rafiganj,24.82,84.65
Aravankara,11.0745,75.9369
Mahabo,-20.3807,44.6654
Pambujan,12.57,124.93
Yangambi,0.7675,24.4414
Sirohi,24.885,72.8625
Belluno,46.1408,12.2156
Lökbatan,40.3272,49.73
Rifu,38.3329,140.9772
Goch,51.6839,6.1619
Miahuatlán de Porfirio Díaz,16.3167,-96.5833
Freehold,40.2233,-74.2986
Guamá Abajo,19.9758,-76.41
Guacarí,3.7667,-76.3333
Şaḩneh,34.4819,47.69
Udhampur,32.916,75.1419
Saiha,22.48,92.97
Gigante,2.3867,-75.5461
Richmond,37.7307,-84.2925
Sungaiselam,-2.3839,105.98
Kendall West,25.7065,-80.4388
Châtenay-Malabry,48.7653,2.2781
Coevorden,52.661,6.7405
Blagoveshchensk,55.035,55.9781
Yahyalı,38.1,35.3608
Torrington,41.8349,-73.1282
Umarga,17.84,76.6217
Hamīrpur,25.95,80.15
Ringsaker,60.9,10.7333
Stockbridge,33.5254,-84.2295
La Concordia,-0.0067,-79.3958
Springville,40.1638,-111.6205
Cartagena del Chairá,1.35,-74.8333
Simiganj,38.6525,69.0064
Fair Oaks,38.8653,-77.3586
Addison,41.9313,-88.0085
San Andrés,16.9675,-89.9103
Oswego,41.6834,-88.3372
Ténès,36.5122,1.3044
Steinfurt,52.1475,7.3442
Accrington,53.7534,-2.3638
Pola,13.1439,121.44
Minami-Bōsō,35.0432,139.84
Ōfunato,39.062,141.7132
Lugoj,45.7056,21.9258
Bôca do Acre,-8.7519,-67.3978
Tamuín,22,-98.7833
Tallkalakh,34.6684,36.2599
Gahanna,40.0251,-82.8637
Savalou,7.9333,1.9667
Spišská Nová Ves,48.95,20.5667
Ulliyil,12.0333,75.65
Feijó,-8.1639,-70.3539
Tomobe,36.345,140.3042
Smarhon,54.4836,26.4
Santuario,6.1375,-75.2639
Pinerolo,44.8873,7.3319
Matanzas,18.243,-70.4177
Casalecchio di Reno,44.4833,11.2833
Dayr Ḩāfir,36.1569,37.7078
Zorgo,12.25,-0.6167
Kundian,32.4522,71.4718
Bou Noura,32.4825,3.7036
Angra do Heroísmo,38.6558,-27.2153
Buhriz,33.7069,44.6554
Pampatar,10.9994,-63.7944
Bautista,15.8103,120.4756
Ratnapur,27.85,83.8667
Morong,14.68,120.2683
Baohezhuangcun,39.685,116.2967
Hamidiye,40.0997,26.3967
Guskhara,23.5,87.75
Samokov,42.33,23.55
Camamu,-13.945,-39.1039
Chur,46.8521,9.5297
Pilar,-9.5972,-35.9567
Morohongō,35.9415,139.316
Unnan,35.3078,132.9003
Yongjing,23.9223,120.5356
Roanne,46.0367,4.0689
Rio Real,-11.4833,-37.9344
Cieza,38.2392,-1.4189
Mörfelden-Walldorf,50,8.5833
Pilão Arcado,-10.0018,-42.483
Dama,30.5009,120.3413
La Palma,22.7472,-83.5525
Bragança,41.8,-6.75
Timbuktu,16.7735,-3.0074
Kyshtym,55.7,60.55
Tonalá,16.0914,-93.7518
Yarumal,7.0306,-75.5905
Romainville,48.884,2.435
American Fork,40.3783,-111.7953
Lage,51.9889,8.7944
Ati,13.2133,18.3381
Saint-Benoît,-21.0339,55.7128
Conceição de Jacuípe,-12.3269,-38.765
Villa Adelina,-34.5167,-58.5333
Barra do Bugres,-15.0725,-57.1811
Tahuna,3.6119,125.5008
Villa Ballester,-34.5167,-58.5333
Newton,8.3388,-13.0048
Juban,12.8478,123.9894
Bedēsa,6.883,37.9329
Ciudad de Allende,25.2833,-100.0167
Brunswick,41.2465,-81.8198
Chakapara,22.63,88.35
Hinesville,31.8248,-81.6137
Quimbaya,4.6333,-75.75
Sūrandai,8.9773,77.4206
Watertown Town,42.37,-71.1774
Aizumi,34.1266,134.4951
Dietzenbach,50.0167,8.7833
Diabali,14.6936,-6.0169
Tortosa,40.8128,0.5233
Czechowice-Dziedzice,49.9131,19.0064
Tangancícuaro de Arista,19.887,-102.208
Pansol,14.6514,121.08
Calumet City,41.6134,-87.5505
General Villegas,-35.0333,-63.0167
Chandanais,22.2113,92.0111
Gandara,12.013,124.8118
Evergem,51.1167,3.7
Jieshang,25.6989,107.6481
Azuqueca de Henares,40.5647,-3.2681
Auxerre,47.7986,3.5672
Yecla,38.6136,-1.1147
Allacapan,18.227,121.5556
Cento,44.7333,11.2833
Usilampatti,9.9651,77.7885
Orangevale,38.6881,-121.2209
Baturité,-4.3289,-38.885
Kamata,33.5983,130.7194
Bria,6.5369,21.9919
Datteln,51.6539,7.3417
Winchester,51.0632,-1.308
Victoria Falls,-17.9333,25.8333
Tilingzhai,40.1317,118.6731
Buenos Aires,2.9167,-76.6667
San Luis,8.5,125.74
Zaventem,50.8667,4.4667
Praya,-8.7223,116.2923
Banaz,38.7333,29.75
Abra de Ilog,13.4448,120.726
Bom Jesus do Itabapoana,-21.1339,-41.6797
Perunād,8.9563,76.64
Izkī,22.9339,57.775
Wildwood,38.58,-90.6698
Oakville,38.4479,-90.3199
Leer,53.2308,7.4528
Chillum,38.9666,-76.9791
Aktuluk,39.1064,39.5472
Tunceli,39.1064,39.5472
Redmond,44.2612,-121.181
Hammam Bou Hadjar,35.3792,-0.9706
Soteapan,18.2333,-94.8667
Fair Lawn,40.9359,-74.1177
Mahasolo,-19.1205,46.3644
Sulop,6.5986,125.3436
Giddalūr,15.3764,78.9251
Mananara Avaratra,-16.1684,49.7654
Mason,39.3571,-84.3023
Lingig,8.0381,126.4127
Jaguariaíva,-24.2508,-49.7058
Pāppinisshēri,11.95,75.35
Tāzhakara,9.2551,76.5539
Trinidad,10.0795,124.3432
Ikalamavony,-21.1617,46.5952
Pandaul,26.2517,86.074700000000007
Adamantina,-21.6847,-51.0733
Bibhutpur,25.6878,85.9992
Qazax,41.0933,45.3661
Rāwatsār,29.28,74.38
Mazarrón,37.5983,-1.3139
Puerto López,4.0872,-72.9606
Spassk-Dal’niy,44.6,132.8167
Effia-Kuma,4.9228,-1.7669
Pulppatta,11.1511,76.0669
Cassino,41.4917,13.8333
Chrzanów,50.1333,19.4
West Hollywood,34.0883,-118.3719
Graham,47.0322,-122.2827
Lebowakgomo,-24.305,29.565
Al Ḩişn,32.4583,35.8583
San Juan Despí,41.3681,2.0581
Kherrata,36.5,5.2833
Confresa,-10.6439,-51.5689
Salinas,-2.2167,-80.9501
Vinces,-1.55,-79.7333
Balasan,11.4728,123.0878
Sankt Ingbert,49.3,7.1167
Umarkot,25.3631,69.7425
Casilda,-33.05,-61.1667
Yellandu,17.6,80.33
Balingen,48.2731,8.8506
Suong,11.9118,105.6582
Río Grande,23.8225,-103.0361
Sopot,54.4333,18.55
Áno Liósia,38.0833,23.7
Ouro Preto d’Oeste,-10.7481,-62.2158
Golden Glades,25.9129,-80.2013
Ieper,50.8508,2.885
Kōryō,34.5428,135.7508
Tebesbest,33.1167,6.0833
Bridlington,54.0819,-0.1923
San Luis de Sincé,9.25,-75.15
Guimbal,10.67,122.32
Unión de Reyes,22.8003,-81.5372
San Pedro de Ycuamandiyú,-24.09,-57.08
Munai,7.9758,124.0636
Charqueadas,-29.955,-51.625
Sahuarita,31.9323,-110.9654
Palotina,-24.2839,-53.84
Māranchēri,10.7383,75.9736
Prairieville,30.3151,-90.9571
Kōṯah-ye ‘As̲h̲rō,34.4492,68.7939
Maīdān Shahr,34.3972,68.8697
Wokha,26.1,94.27
Prado,-17.3408,-39.2208
Bethlehem,42.5856,-73.8219
Maojiatang,27.5692,111.7647
Cangxi,27.6481,111.1458
Dikhil,11.1167,42.3667
Bāpaura,28.815,76.063
Kudachi,16.48,74.78
Harra,29.1278,77.4861
Mel Nāriyappanūr,11.6495,78.8599
Dulhanganj,25.382,84.858
Al Ḩamdānīyah,36.2698,43.3754
Shū,43.5983,73.7614
Aaley,33.8,35.6
Mannar,8.9667,79.8833
Awbārī,26.5833,12.7667
Firavahana,-18.646,46.8599
Fotadrevo,-24.0571,45.0191
Ibrā’,22.6906,58.5334
Chakdarra,34.65,72.0333
Negotin,44.2167,22.5167
Ḑulay‘ Rashīd,25.5098,42.8573
Shaqrā’,25.2402,45.251
Şalkhad,32.492,36.7111
Tall Salḩab,35.2588,36.3846
Magu,-2.5833,33.4333
Caucagua,10.2822,-66.3772
Guanta,10.2383,-64.5917
Brugherio,45.5508,9.3011
San Juan Capistrano,33.5008,-117.6544
Talanga,14.4043,-87.0811
Pueblo West,38.3465,-104.7246
Maglaj,44.5478,18.1
Timberwood Park,29.6995,-98.4838
Ngaoundal,6.5,13.2667
Istra,55.9167,36.8667
Oildale,35.4293,-119.0306
Mlimba,-8.7786,35.8111
Francavilla Fontana,40.5314,17.5858
Padre Bernardo,-15.16,-48.2839
Lesozavodsk,45.4667,133.4
Niquelândia,-14.4739,-48.46
Shenjiabang,30.6008,120.8229
Shendang Tingzi,30.5783,120.8193
Camoapa,12.3833,-85.5167
Kaizu,35.2206,136.6365
Tsumeb,-19.25,17.7
Chipinge,-20.2,32.62
Barsinghausen,52.3,9.4811
Payao,7.5857,122.8022
Karumattampatti,11.1093,77.182
Aţ Ţurrah,32.6368,35.99
Tenosique,17.4756,-91.4225
Foça,38.6667,26.7667
Ypané,-25.4561,-57.5069
Tarkwa,5.3038,-1.9896
Gaur,26.7644,85.2783
Kahoku,36.7198,136.7067
També,-7.41,-35.1128
Ilhabela,-23.7778,-45.3578
Lingsugūr,16.17,76.52
Jiaoxi,24.8167,121.7667
Kuchaiburi,22.27,86.17
Butte,45.902,-112.6571
Shīyāli,11.2391,79.7357
Iyo,33.75,132.7
Dundee,-28.1725,30.2314
Campoalegre,2.6867,-75.3256
Nyamata,-2.1569,30.0932
Khodābandeh,36.1194,48.5917
Tamura,37.4333,140.5667
Slavuta,50.3028,26.8683
Posse,-14.0928,-46.3689
Santa Cruz,-34.6372,-71.3631
Armenia,13.75,-89.5
Ikot Abasi,4.5704,7.56
Santa Cruz del Norte,23.1537,-81.9261
Juara,-11.255,-57.52
Madukkarai,10.9057,76.9634
Piskent,40.8992,69.3425
Seiyo,33.3628,132.5108
Saarlouis,49.3167,6.75
Jagodina,43.975,21.2564
Ouled Fares,36.2667,1.1833
Victoria,-38.2333,-72.3333
Kempen,51.3658,6.4194
Ville Bonheur,18.816,-72.2019
Wenlangkou,37.6569,115.2802
Zhitiqara,52.1908,61.2011
Mendez-Nuñez,14.1286,120.9058
Alandatte,12.191,75.4673
Ewell,51.35,-0.249
Vadigenhalli,13.29,77.8
Aguaí,-22.0603,-46.9736
University Place,47.2147,-122.5461
Cernusco sul Naviglio,45.5167,9.3333
Imzouren,35.15,-3.85
São José do Belmonte,-7.8608,-38.76
Millerovo,48.9167,40.3833
Hīrākud,21.525,83.8727
Munnarkōd,10.98,76.47
Mannārakkāt,10.98,76.47
Galapagar,40.5764,-4.0019
Villajoyosa,38.5053,-0.2328
Dragash,42.0265,20.6533
Naryn,41.4333,76
Āllagadda,15.1322,78.5138
Rishton,40.3567,71.2847
Seelze,52.3961,9.5981
Třebíč,49.215,15.8817
Santa Fé do Sul,-20.2108,-50.9258
Limbiate,45.5972,9.13
Hammam Dalaa,35.9281,4.3744
Khajamahalpur,17.8,77.36
San Bernardo del Viento,9.35,-75.95
Uddevalla,58.3667,11.9333
Vernier,46.2,6.1
Mâcon,46.3063,4.8313
São Luís Gonzaga,-28.4078,-54.9608
Kakhovka,46.7978,33.475
Long Beach,40.5887,-73.666
Yhú,-25.0578,-55.9227
Safidon,29.42,76.67
Shangcaiyuan,24.6999,102.754
Leganes,10.78,122.58
Merseburg,51.3544,11.9928
Kolattupuzha,8.9082,77.0555
Merritt Island,28.3139,-80.6708
Zhujiezhen,23.7442,104.8964
Sion,46.2304,7.3661
Gladstone,-23.8427,151.2555
Simpang Renggam,1.825,103.3107
Osimo,43.4861,13.4821
Azazga,36.7453,4.3711
Randolph,42.1778,-71.0539
Dhāmnod,22.2093,75.4706
Farafangana,-22.8166,47.8332
Bugasong,11.0447,122.0647
Wermelskirchen,51.15,7.2167
Naranjito,-2.1667,-79.4653
Leidschendam,52.0833,4.4
Augusta,37.2303,15.2194
University City,38.6657,-90.3315
Rio Pardo,-29.99,-52.3778
Le Perreux-Sur-Marne,48.8422,2.5036
Mānāmadurai,9.6956,78.4564
Slagelse,55.4027,11.3541
Sōma,37.7967,140.9196
Northbrook,42.1292,-87.8352
Abashiri,44.0167,144.2667
Del Rio,29.3708,-100.8801
East Gwillimbury,44.1333,-79.4167
Sarpol-e Z̄ahāb,34.4589,45.8614
Marutharōd,10.7737,76.6973
Wedel,53.5833,9.7
Andapa,-14.6622,49.6528
Zweibrücken,49.25,7.3667
Anse-à-Veau,18.5037,-73.344
Sidi Lakhdar,36.1428,0.4606
Medgidia,44.2503,28.2614
Misungwi,-2.85,33.0833
Guaíra,-20.3178,-48.3108
Mugnano di Napoli,40.9094,14.2098
Dabouziya,33.3064,-8.3548
Geldern,51.5197,6.3325
Ahrensburg,53.6747,10.2411
Dueñas,11.07,122.62
Phokeng,-25.5833,27.1333
Grantham,52.918,-0.638
Tynaarlo,53.0833,6.6
Zhangziying,39.6842,116.59
Canton,34.2467,-84.4897
Morecambe,54.073,-2.87
Qaşr al Qarabūllī,32.75,13.7167
Manhattan Beach,33.8894,-118.3967
Abulug,18.4441,121.4576
Swadlincote,52.774,-1.557
Yangquan,37.0749,111.5541
Prosper,33.2394,-96.8087
Mildura,-34.1889,142.1583
Banda,24.0449,78.9609
Yeonil,36,129.35
Ofunato,39.0819,141.7089
Cativá,9.3624,-79.8357
Bonifacio,8.0527,123.6136
Paithan,19.4751,75.3856
Manitowoc,44.0991,-87.6812
Falls,40.1686,-74.7915
Dāpoli,17.7589,73.1856
Sabaneta,19.4833,-71.35
Cañete,-37.7994,-73.3953
Kulittalai,10.9357,78.4241
Gisborne,-38.6625,178.0178
Pasni,25.2652,63.4698
Bayog,7.8474,123.0423
Bāft,29.235,56.5989
Mogpog,13.48,121.87
Santa Maria,14.475,121.425
Fairborn,39.801,-84.0094
Côte-Saint-Luc,45.4687,-73.6673
Ankola,14.6605,74.3047
Aïn Taya,36.7917,3.2889
Lębork,54.55,17.75
Barugo,11.32,124.73
Sadda,33.7056,70.3292
McMinnville,45.211,-123.1918
Brzeg,50.8667,17.4833
Tayshet,55.95,98.0167
Ballesteros,18.4108,121.5169
Ocuilan de Arteaga,19,-99.4
Shangzhen,33.7116,110.2575
Bodocó,-7.7778,-39.9408
Santa Fe,11.15,123.8
Lewiston,46.3934,-116.9933
Curuzú Cuatiá,-29.7833,-58.0833
Gerāsh,27.6667,54.1411
Nola,40.9261,14.5282
Formigine,44.5739,10.8478
Aloguinsan,10.2229,123.5491
Meridian,32.3846,-88.6896
Smolyan,41.583,24.7
Nishihara,26.2167,127.7667
Schoten,51.25,4.5
Saparua,-3.5749,128.647
Motosu,35.483,136.6786
Banes,20.9697,-75.7117
Madakalavāripalli,14.7475,79.0843
Canicattì,37.36,13.8511
Belen,36.4889,36.1944
Hatibanda,24.2155,90.16
Bela Vista de Goiás,-16.9728,-48.9528
Zaidpur,26.83,81.33
Sochaczew,52.2333,20.2333
Fort Liberté,19.6656,-71.8448
Exmouth,50.62,-3.413
Ye,15.2467,97.8556
Kalasin,16.4342,103.5092
Gotō,32.7,128.8333
North Shields,55.0097,-1.4448
Kuji,40.1905,141.7757
Merauke,-8.4932,140.4018
Itaporanga d’Ajuda,-10.9978,-37.3108
Riccione Marina,44,12.65
Paxtaobod,40.9294,72.4969
Năvodari,44.3211,28.6133
College Park,38.996,-76.9337
Boyarka,50.3292,30.2886
Meppel,52.6958,6.1944
Villena,38.635,-0.8658
Schiltigheim,48.6078,7.75
Valparaiso,41.4783,-87.0506
Biwong,3.1333,11.15
Santa Ana Nextlalpan,19.7167,-99.0667
Goshen,41.5743,-85.8309
Corsico,45.4333,9.1167
Cherchell,36.6075,2.19
Tábor,49.4144,14.6578
Durazno,-33.3667,-56.5167
Yihezhuang,39.1373,116.0744
Kulp,38.6642,41.0067
Houlong,24.6167,120.7833
São Joaquim de Bicas,-20.0489,-44.2739
Viernheim,49.5417,8.5786
Kita Chauhāttar,25.677,84.872
Betafo,-19.8383,46.8558
Garibaldi,-29.2558,-51.5339
Pleasant Hill,37.9539,-122.0759
Derry,42.8888,-71.2804
Biberach,48.1,9.7833
Heunghae,36.1167,129.35
Korschenbroich,51.1833,6.5167
Phra Phutthabat,14.7253,100.7954
Same,-4.0667,37.7833
Spanaway,47.0979,-122.4233
Stow,41.1765,-81.4344
Tandubas,5.134,120.3461
Degāna,26.8951,74.3222
Bezons,48.9261,2.2178
La Blanca,14.5791,-92.1414
Wavre,50.7147,4.6107
Bathurst,-33.42,149.5778
Swakopmund,-22.6667,14.5333
Isingiro,-0.795,30.8153
Sokol,59.4667,40.1167
Quilevo,-7.6167,15.05
Araçuaí,-16.85,-42.07
Conegliano,45.8872,12.2969
Westmont,33.9417,-118.3018
Nandaime,11.75,-86.05
Licata,37.1083,13.9469
São Pedro,-22.5486,-47.9139
Almendralejo,38.6833,-6.4167
Shinjō,38.7667,140.3
Almeirim,-1.5228,-52.5819
Kalarūch,34.5731,74.321
Santa Rosa de Lima,13.6167,-87.9
Trappes,48.7775,2.0025
Pinukpuk,17.5731,121.3653
Upper Merion,40.0902,-75.3791
Buchanan,5.8808,-10.0467
Nova Cruz,-6.4778,-35.4339
Lautaro,-38.5167,-72.45
Fusō,35.3591,136.9132
Aiyappan Kōvil,9.7158,77.0333
São Desidério,-12.3633,-44.9733
Třinec,49.6778,18.6728
Hitchin,51.947,-0.283
Vedāranniyam,10.3774,79.8495
Zhangzhengqiao,38.4042,106.3567
Lixingcun,23.0852,116.3666
Esposende,41.5333,-8.7833
Pikesville,39.3893,-76.702
New Panamao,5.97,121.2
Simunul,4.898,119.8213
La Huacana,18.9625,-101.8069
Sibutu,4.85,119.47
Baraidih,25.9798,86.1434
Colinas do Tocantins,-8.0589,-48.475
Atami,35.096,139.0716
Roi Et,16.0531,103.6511
General Nakar,14.7631,121.635
Douz,33.45,9.0167
Santa Maria,15.9808,120.7003
Isfana,39.8389,69.5276
São Sebastião,-9.9336,-36.5542
Pangururan,2.6075,98.6959
Úbeda,38.0133,-3.3705
Badiadka,12.5833,75.0667
Shāhīn Dezh,36.6806,46.5681
Toumoukro,10.3833,-5.75
Karoi,-16.81,29.7
South Riding,38.912,-77.5132
Tōon,33.7833,132.8667
Bintuni,-2.1167,133.5333
San Roque,36.2097,-5.3844
Šid,45.1283,19.2264
Curaçá,-8.9919,-39.9078
Kornwestheim,48.8598,9.1852
Orangeville,43.9167,-80.1167
Cariari,10.4349,-83.6851
Stuhr,53.0167,8.75
Apodi,-5.6639,-37.7989
Tiruvūr,17.1,80.6
Datang,26.3297,108.0639
Cooper City,26.0463,-80.2862
Mosonmagyaróvár,47.8737,17.2687
Montgomery Village,39.1788,-77.1954
Znojmo,48.8556,16.0489
Bor,44.1303,22.1036
Dakota Ridge,39.6192,-105.1344
Lufkin,31.3217,-94.7277
Talayan,6.9844,124.3564
Sambir,49.5167,23.2028
Les Mureaux,48.9875,1.9172
Tepeji del Río de Ocampo,19.9039,-99.3414
Tobelo,1.7319,128.0078
Vechta,52.7306,8.2886
Yasynuvata,48.1278,37.8625
Kozáni,40.3,21.7833
Kokrajhar,26.4,90.27
Risod,19.97,76.78
Dimona,31.07,35.03
New City,41.1542,-73.9912
Caldono,2.8,-76.5333
Laoac East,16.0333,120.55
Takhemaret,35.1072,0.6833
Almora,29.5971,79.6591
Brejo,-3.6839,-42.75
San Agustín,1.9,-76.2833
Cristalina,-16.7689,-47.6139
Shisō,35,134.55
Balarāmpur,26.2432,89.5863
Uonuma,37.2301,138.9615
Cravinhos,-21.3403,-47.7294
Gyapekurom,7.5833,-2.7833
Fungurume,-10.6167,26.3
Guindulman,9.762,124.488
Pingtang,22.7542,111.7527
Diakon,14.6275,-10.7347
San Dimas,34.1082,-117.809
Qingyang,36.1985,113.4313
Leduc,53.2594,-113.5492
Rainham,51.36,0.61
San Manuel,17.02,121.63
Beaufort West,-32.35,22.5833
Lexington,42.4456,-71.2307
Petrel,38.4845,-0.7696
Honaz,37.7578,29.2642
Titlāgarh,20.2871,83.1466
Cantilan,9.3356,125.9769
Wāris Alīganj,25.01,85.63
Eastchester,40.9536,-73.8133
Gbarnga,6.998,-9.473
San Remigio,10.8331,122.0875
Podgórze,50.0417,19.9833
Lommel,51.2317,5.311
Pagani,40.7417,14.6167
Crown Point,41.4143,-87.3457
Sint-Pieters-Leeuw,50.7833,4.25
Arteijo,43.3044,-8.5114
Westlake,41.4524,-81.9294
Aldaya,39.4639,-0.4628
São Domingos do Maranhão,-5.5758,-44.385
Palapag,12.547,125.116
Puqiancun,20.0289,110.5769
Kearney,40.7011,-99.0833
Jalajala,14.354,121.324
Rūdarpur,26.4293,83.6104
Mirnyy,62.55,113.9667
San Juan Nepomuceno,9.95,-75.0833
Minamishiro,36.0227,139.7227
Majagual,8.5,-74.6667
Syracuse,41.0859,-112.0698
Dīvāndarreh,35.9158,47.0228
Quinchía,5.3379,-75.7296
Oneşti,46.2586,26.7692
Gibraltar,36.14,-5.35
Eastpointe,42.4657,-82.9461
Koryazhma,61.3167,47.1333
Vác,47.7753,19.1311
Zhegaozhen,31.7827,117.7553
Tamra,32.8536,35.1978
Ankazomiriotra,-19.6604,46.5348
Maromandia,-14.204,48.0828
Mahasoabe,-21.5895,47.2204
Lushoto,-4.7928,38.2911
Uelzen,52.9647,10.5658
Nurlat,54.4333,50.8
Letchworth,51.978,-0.23
Kallidaikurichi,8.6859,77.4659
Menen,50.8,3.1167
Shariff Aguak,6.8647,124.4417
San Quintin,15.9844,120.815
Vassouras,-22.4039,-43.6628
City of Orange,40.7681,-74.2348
Angri,40.7431,14.5694
Peyziwat,39.4955,76.7428
Milaor,13.5956,123.1781
Kignan,11.8553,-6.0164
Sharypovo,55.5333,89.2
Cieszyn,49.7484,18.6332
Sibagat,8.82,125.69
Acatlán de Osorio,18.2086,-98.0575
Lochem,52.1606,6.4158
Kakata,6.53,-10.3517
Likino-Dulevo,55.7167,38.95
Lanciano,42.2312,14.3905
North Providence,41.8616,-71.4575
Annigeri,15.4251,75.4335
San José Poaquil,14.8167,-90.9
San Juan Evangelista,17.8833,-95.1333
Bassin Bleu,19.7833,-72.8
Pulgaon,20.726,78.317
Weatherford,32.7536,-97.7723
Starokostiantyniv,49.7556,27.2208
Hemer,51.3833,7.7667
Oued el Alleug,36.55,2.7833
Billingham,54.61,-1.27
Impfondo,1.6186,18.0622
Zhuqi,23.5065,120.6021
Aznakayevo,54.85,53.1
Salt,41.9761,2.7881
Curralinho,-1.8139,-49.795
Initao,8.5,124.3167
Mulavūr,10.0111,76.6056
Adrano,37.6625,14.8356
Lupi Viejo,13.7908,122.9092
Réo,12.3167,-2.4667
Woodridge,41.737,-88.0409
Navan,53.6528,-6.6814
Guying,38.0887,114.556
Timbío,2.3445,-76.6839
Zhaitangcun,24.501,112.4296
Toda Bhīm,26.9167,76.8167
Byādgi,14.6733,75.4868
Itiúba,-10.6908,-39.8528
Lianga,8.633,126.0932
Gubkinskiy,66.4333,76.5
Tabango,11.3067,124.3714
Desamparados,9.8967,-84.0706
Petrovaradin,45.25,19.8667
Palmeira,-25.4289,-50.0058
Sneek,53.0325,5.66
São Luís de Montes Belos,-16.525,-50.3719
Selmane,35.6833,4.7833
Chaodongcun,25.0183,111.1683
Nuoro,40.3201,9.3281
Baclaran,14.5319,120.9942
Kingman,35.217,-114.0105
Rheinfelden (Baden),47.5611,7.7917
Beni Tamou,36.5333,2.8167
Oeiras do Pará,-2.0028,-49.8539
Leawood,38.9075,-94.6258
Dao,11.38,122.63
Camiri,-20.1,-63.5333
Camiri,-20.096800000000002,-63.5217
Bell Ville,-32.6333,-62.6833
Golungo Alto,-9.1333,14.7667
Jasło,49.7478,21.4714
Cibolo,29.5634,-98.2115
San Martín Sacatepéquez,14.8246,-91.6425
Strumica,41.4375,22.6431
Deer Park,29.6898,-95.1151
Harima,34.7167,134.8667
Waikabubak,-9.6358,119.4131
IJsselstein,52.02,5.0422
Parras de la Fuente,25.4403,-102.1792
Tobias Fornier,10.5178,121.945
Buxin,23.9523,120.5349
San Antonio de los Baños,22.8889,-82.4989
Bad Nauheim,50.3667,8.75
Río Verde Arriba,19.32,-70.57
Radebeul,51.1,13.65
Inhambupe,-11.7839,-38.3528
Newbury,51.401,-1.323
Kadungapuram,11.0167,76.0667
Somoto,13.4833,-86.5833
Naguilian,17.02,121.85
Xinzhancun,43.8667,127.3333
Crema,45.3667,9.6833
Beni Slimane,36.227,3.306
Ghazaouet,35.1,-1.85
Englewood,39.6468,-104.9942
Braço do Norte,-28.275,-49.1658
Bangaon,25.8673,86.5115
Nejapa,13.8167,-89.2333
Walla Walla,46.0671,-118.3368
Puerto Rico,1.9142,-75.145
Carmel,41.3899,-73.7239
Aranda de Duero,41.6833,-3.6833
Narsīpatnam,17.665,82.614
Zhmerynka,49.05,28.1
Nautanwa,27.43,83.42
Catmon,10.67,123.95
Várzea da Palma,-17.5978,-44.7308
Tekes,43.1903,81.7778
Mankoeng,-23.886,29.718
Zacatlán,19.9319,-97.96
Kadingilan,7.6003,124.9097
Saint George’s,12.05,-61.75
Ojiya,37.3144,138.7951
El Ksar,34.39,8.8
Jaguaribe,-5.8908,-38.6219
Chilecito,-29.1667,-67.5
Kovin,44.7475,20.9761
Kaippakanchēri,10.938,75.987
Capoocan,11.2944,124.6419
Āzezo,12.5586,37.4308
Karaağaç,36.5667,36.1333
Léo,11.1,-2.1
Zapotiltic,19.627,-103.417
Midsalip,8.0328,123.3147
Grodzisk Mazowiecki,52.1089,20.625
Vemalwāda,18.4667,78.8833
Dupnitsa,42.265,23.1185
Statesboro,32.4375,-81.7751
Xiaotangzhuang,40.3997,116.765
Irvine,55.6201,-4.6614
Roldanillo,4.4167,-76.15
Somma Vesuviana,40.8725,14.4369
